"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
7,"propMissAct_0.24_autoCorr_0.25","ar1",0.436583176983619,0.0342139951244669,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.25","intercept",4.2877310632763,0.524661227179655,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.25","xreg1",1.4818549835015,0.147562603106931,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.25","xreg2",-1.34503014214096,0.145390010343275,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.25","sigma",0.587504488341425,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.42_autoCorr_0.23","ar1",0.401346888199776,0.0386787934984346,"MAR","dropNA_simple",7
7,"propMissAct_0.42_autoCorr_0.23","intercept",4.16185105280118,0.588610372927558,"MAR","dropNA_simple",7
7,"propMissAct_0.42_autoCorr_0.23","xreg1",1.49880705214527,0.160879867839197,"MAR","dropNA_simple",7
7,"propMissAct_0.42_autoCorr_0.23","xreg2",-1.31593823586535,0.162654933780164,"MAR","dropNA_simple",7
7,"propMissAct_0.42_autoCorr_0.23","sigma",0.622667574919377,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.23","ar1",0.413384430878091,0.0492713055052315,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.23","intercept",2.87287493014516,0.706454813919595,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.23","xreg1",1.61339234876138,0.206596771284827,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.23","xreg2",-0.978432074117954,0.195594847487401,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.23","sigma",0.593747686259516,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.25","ar1",0.40028479505891,0.0379119780215287,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.25","intercept",4.1499050272105,0.566781492848539,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.25","xreg1",1.43856609202552,0.164085040050782,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.25","xreg2",-1.30357524627269,0.157076771883509,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.25","sigma",0.63365541641966,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.42_autoCorr_0.23","ar1",0.479628664740382,0.0450107246778667,"MAR","dropNA_complete",7
7,"propMissAct_0.42_autoCorr_0.23","intercept",3.64977100080491,0.758354407516796,"MAR","dropNA_complete",7
7,"propMissAct_0.42_autoCorr_0.23","xreg1",1.29456939661442,0.215244277524682,"MAR","dropNA_complete",7
7,"propMissAct_0.42_autoCorr_0.23","xreg2",-1.14802276580702,0.209054552474928,"MAR","dropNA_complete",7
7,"propMissAct_0.42_autoCorr_0.23","sigma",0.608079031171864,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.62_autoCorr_0.23","ar1",0.369300102453088,0.071719353836211,"MAR","dropNA_complete",7
7,"propMissAct_0.62_autoCorr_0.23","intercept",2.3554025198543,0.928083125237124,"MAR","dropNA_complete",7
7,"propMissAct_0.62_autoCorr_0.23","xreg1",1.40568391588136,0.300319792173086,"MAR","dropNA_complete",7
7,"propMissAct_0.62_autoCorr_0.23","xreg2",-0.813168629477879,0.257771292996965,"MAR","dropNA_complete",7
7,"propMissAct_0.62_autoCorr_0.23","sigma",0.674983979544708,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.25","ar1",0.432536918471102,0.0353135049654093,"MAR","Kalman Filter",7
7,"propMissAct_0.24_autoCorr_0.25","intercept",4.58995340797786,0.493557591372175,"MAR","Kalman Filter",7
7,"propMissAct_0.24_autoCorr_0.25","xreg1",1.5463046790565,0.141414974128986,"MAR","Kalman Filter",7
7,"propMissAct_0.24_autoCorr_0.25","xreg2",-1.43568777348423,0.136594927026021,"MAR","Kalman Filter",7
7,"propMissAct_0.24_autoCorr_0.25","sigma",0.58491007848098,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.42_autoCorr_0.23","ar1",0.475342324377867,0.0390871427629555,"MAR","Kalman Filter",7
7,"propMissAct_0.42_autoCorr_0.23","intercept",4.60015531434936,0.565051709377802,"MAR","Kalman Filter",7
7,"propMissAct_0.42_autoCorr_0.23","xreg1",1.53981842555006,0.153350854995318,"MAR","Kalman Filter",7
7,"propMissAct_0.42_autoCorr_0.23","xreg2",-1.44363069930545,0.156334245992851,"MAR","Kalman Filter",7
7,"propMissAct_0.42_autoCorr_0.23","sigma",0.577686718364112,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.62_autoCorr_0.23","ar1",0.488219850286163,0.0515525061389793,"MAR","Kalman Filter",7
7,"propMissAct_0.62_autoCorr_0.23","intercept",3.61762570365493,0.650424204061775,"MAR","Kalman Filter",7
7,"propMissAct_0.62_autoCorr_0.23","xreg1",1.76063281969978,0.184603042618529,"MAR","Kalman Filter",7
7,"propMissAct_0.62_autoCorr_0.23","xreg2",-1.20193831550985,0.178998641644867,"MAR","Kalman Filter",7
7,"propMissAct_0.62_autoCorr_0.23","sigma",0.538466504766563,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.24_autoCorr_0.25","intercept",0.333011737954406,0.0321558447748513,"MAR","Multiple Imputations",7
7,"propMissAct_0.24_autoCorr_0.25","xreg1",4.70667292092153,0.486430205564374,"MAR","Multiple Imputations",7
7,"propMissAct_0.24_autoCorr_0.25","xreg2",1.71730726065431,0.131381065377004,"MAR","Multiple Imputations",7
7,"propMissAct_0.24_autoCorr_0.25","phi",-1.49216147399641,0.131352206997241,"MAR","Multiple Imputations",7
7,"propMissAct_0.24_autoCorr_0.25","sigma",0.639683718510768,NA,"MAR","Multiple Imputations",7
7,"propMissAct_0.42_autoCorr_0.23","intercept",0.259907187384815,0.0411304871117671,"MAR","Multiple Imputations",7
7,"propMissAct_0.42_autoCorr_0.23","xreg1",4.86231160110028,0.416433897186498,"MAR","Multiple Imputations",7
7,"propMissAct_0.42_autoCorr_0.23","xreg2",1.70946101737455,0.125494908464531,"MAR","Multiple Imputations",7
7,"propMissAct_0.42_autoCorr_0.23","phi",-1.53711234399885,0.115059581924771,"MAR","Multiple Imputations",7
7,"propMissAct_0.42_autoCorr_0.23","sigma",0.661770589427257,NA,"MAR","Multiple Imputations",7
7,"propMissAct_0.62_autoCorr_0.23","intercept",0.209084450471649,0.0503407701445156,"MAR","Multiple Imputations",7
7,"propMissAct_0.62_autoCorr_0.23","xreg1",4.10846041057143,0.616119629769182,"MAR","Multiple Imputations",7
7,"propMissAct_0.62_autoCorr_0.23","xreg2",1.86779221918748,0.142753849687442,"MAR","Multiple Imputations",7
7,"propMissAct_0.62_autoCorr_0.23","phi",-1.35076835721394,0.180777708523366,"MAR","Multiple Imputations",7
7,"propMissAct_0.62_autoCorr_0.23","sigma",0.667116065718363,NA,"MAR","Multiple Imputations",7
