"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
50,"propMissAct_0.24_autoCorr_0.5","ar1",0.404366072144809,0.0343780115938425,"MAR","dropNA_simple",50
50,"propMissAct_0.24_autoCorr_0.5","intercept",4.77659123460599,0.528934186530631,"MAR","dropNA_simple",50
50,"propMissAct_0.24_autoCorr_0.5","xreg1",1.46727853394102,0.144057052516883,"MAR","dropNA_simple",50
50,"propMissAct_0.24_autoCorr_0.5","xreg2",-1.47399786761674,0.146462639486542,"MAR","dropNA_simple",50
50,"propMissAct_0.24_autoCorr_0.5","sigma",0.600137272767245,NA,"MAR","dropNA_simple",50
50,"propMissAct_0.44_autoCorr_0.48","ar1",0.440937800207734,0.0424031551901269,"MAR","dropNA_simple",50
50,"propMissAct_0.44_autoCorr_0.48","intercept",4.04754235411088,0.677318094449183,"MAR","dropNA_simple",50
50,"propMissAct_0.44_autoCorr_0.48","xreg1",1.33044323974228,0.173403835875975,"MAR","dropNA_simple",50
50,"propMissAct_0.44_autoCorr_0.48","xreg2",-1.24827790749574,0.188413941288592,"MAR","dropNA_simple",50
50,"propMissAct_0.44_autoCorr_0.48","sigma",0.580774284558453,NA,"MAR","dropNA_simple",50
50,"propMissAct_0.62_autoCorr_0.52","ar1",0.27449902669349,0.0506951435841342,"MAR","dropNA_simple",50
50,"propMissAct_0.62_autoCorr_0.52","intercept",4.74013495277396,0.664666438197308,"MAR","dropNA_simple",50
50,"propMissAct_0.62_autoCorr_0.52","xreg1",1.60764416494034,0.18587211660684,"MAR","dropNA_simple",50
50,"propMissAct_0.62_autoCorr_0.52","xreg2",-1.47572775225354,0.182734022474219,"MAR","dropNA_simple",50
50,"propMissAct_0.62_autoCorr_0.52","sigma",0.687961555092345,NA,"MAR","dropNA_simple",50
50,"propMissAct_0.24_autoCorr_0.5","ar1",0.385683888101003,0.0360347297677393,"MAR","dropNA_complete",50
50,"propMissAct_0.24_autoCorr_0.5","intercept",5.33242609290551,0.564775892586556,"MAR","dropNA_complete",50
50,"propMissAct_0.24_autoCorr_0.5","xreg1",1.49267357457667,0.15336512824528,"MAR","dropNA_complete",50
50,"propMissAct_0.24_autoCorr_0.5","xreg2",-1.63316558398348,0.155925631899484,"MAR","dropNA_complete",50
