"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
9,"propMissAct_0.22_autoCorr_0.77","ar1",0.84182577972614,0.0231885790381752,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.77","intercept",-0.252065884710815,0.151731722643751,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.77","xreg1",0.738588296650178,0.128556502453348,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.77","xreg2",-0.656797026582611,0.0591054220590193,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.77","sigma",0.246119595794837,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.43_autoCorr_0.76","ar1",0.804249401774658,0.030123306964054,"MAR","dropNA_simple",9
9,"propMissAct_0.43_autoCorr_0.76","intercept",-0.291689285452101,0.161404702331629,"MAR","dropNA_simple",9
9,"propMissAct_0.43_autoCorr_0.76","xreg1",0.918085613615446,0.169433314580582,"MAR","dropNA_simple",9
9,"propMissAct_0.43_autoCorr_0.76","xreg2",-0.727819959960028,0.0703597912641565,"MAR","dropNA_simple",9
9,"propMissAct_0.43_autoCorr_0.76","sigma",0.274469614386332,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.57_autoCorr_0.76","ar1",0.833414354074617,0.0319171330832376,"MAR","dropNA_simple",9
9,"propMissAct_0.57_autoCorr_0.76","intercept",-0.3129095667373,0.206236596235749,"MAR","dropNA_simple",9
9,"propMissAct_0.57_autoCorr_0.76","xreg1",1.19989298001771,0.204701100808638,"MAR","dropNA_simple",9
9,"propMissAct_0.57_autoCorr_0.76","xreg2",-0.39138970298929,0.06562383097505,"MAR","dropNA_simple",9
9,"propMissAct_0.57_autoCorr_0.76","sigma",0.283337292354519,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.77","ar1",0.836923928496356,0.0244918643742955,"MAR","dropNA_complete",9
9,"propMissAct_0.22_autoCorr_0.77","intercept",-0.205368110228502,0.150684892504123,"MAR","dropNA_complete",9
9,"propMissAct_0.22_autoCorr_0.77","xreg1",0.74468811496631,0.135435482930485,"MAR","dropNA_complete",9
9,"propMissAct_0.22_autoCorr_0.77","xreg2",-0.599220231249628,0.0585828951375228,"MAR","dropNA_complete",9
9,"propMissAct_0.22_autoCorr_0.77","sigma",0.238273320710382,NA,"MAR","dropNA_complete",9
9,"propMissAct_0.43_autoCorr_0.76","ar1",0.792863116008082,0.0332152317496941,"MAR","dropNA_complete",9
9,"propMissAct_0.43_autoCorr_0.76","intercept",-0.317765817564,0.166123295017218,"MAR","dropNA_complete",9
9,"propMissAct_0.43_autoCorr_0.76","xreg1",0.999102211307685,0.180236345397795,"MAR","dropNA_complete",9
9,"propMissAct_0.43_autoCorr_0.76","xreg2",-0.728267591996963,0.0770637410984129,"MAR","dropNA_complete",9
9,"propMissAct_0.43_autoCorr_0.76","sigma",0.275847222883514,NA,"MAR","dropNA_complete",9
9,"propMissAct_0.57_autoCorr_0.76","ar1",0.792455783147228,0.0387396601583219,"MAR","dropNA_complete",9
9,"propMissAct_0.57_autoCorr_0.76","intercept",-0.268612013882592,0.203545923578445,"MAR","dropNA_complete",9
9,"propMissAct_0.57_autoCorr_0.76","xreg1",1.08473000739958,0.240772316360188,"MAR","dropNA_complete",9
9,"propMissAct_0.57_autoCorr_0.76","xreg2",-0.425947632483785,0.0848991969101467,"MAR","dropNA_complete",9
9,"propMissAct_0.57_autoCorr_0.76","sigma",0.302350000540767,NA,"MAR","dropNA_complete",9
9,"propMissAct_0.22_autoCorr_0.77","ar1",0.880227917686455,0.0212414455058179,"MAR","Kalman Filter",9
9,"propMissAct_0.22_autoCorr_0.77","intercept",-0.244372598146664,0.16737051312821,"MAR","Kalman Filter",9
9,"propMissAct_0.22_autoCorr_0.77","xreg1",0.688740284435877,0.12574616344138,"MAR","Kalman Filter",9
9,"propMissAct_0.22_autoCorr_0.77","xreg2",-0.652807262576048,0.0617849980682421,"MAR","Kalman Filter",9
9,"propMissAct_0.22_autoCorr_0.77","sigma",0.224120543059207,NA,"MAR","Kalman Filter",9
9,"propMissAct_0.43_autoCorr_0.76","ar1",0.859136550503478,0.0260584061019646,"MAR","Kalman Filter",9
9,"propMissAct_0.43_autoCorr_0.76","intercept",-0.345153813848394,0.168615846741765,"MAR","Kalman Filter",9
9,"propMissAct_0.43_autoCorr_0.76","xreg1",0.745560519789506,0.164866337156349,"MAR","Kalman Filter",9
9,"propMissAct_0.43_autoCorr_0.76","xreg2",-0.75358645931085,0.0734709716243426,"MAR","Kalman Filter",9
9,"propMissAct_0.43_autoCorr_0.76","sigma",0.248179376754309,NA,"MAR","Kalman Filter",9
9,"propMissAct_0.57_autoCorr_0.76","ar1",0.911709364955429,0.0204024117072892,"MAR","Kalman Filter",9
9,"propMissAct_0.57_autoCorr_0.76","intercept",-0.23818525852245,0.234447029672344,"MAR","Kalman Filter",9
9,"propMissAct_0.57_autoCorr_0.76","xreg1",0.933721551357088,0.194441413036593,"MAR","Kalman Filter",9
9,"propMissAct_0.57_autoCorr_0.76","xreg2",-0.481114841215786,0.0800725797532366,"MAR","Kalman Filter",9
9,"propMissAct_0.57_autoCorr_0.76","sigma",0.221615972277989,NA,"MAR","Kalman Filter",9
